relevance_level,category,num_queries,precision@1,recall@1,map@1,ndcg@1,mrr@1,precision@5,recall@5,map@5,ndcg@5,mrr@5,precision@10,recall@10,map@10,ndcg@10,mrr@10,precision@20,recall@20,map@20,ndcg@20,mrr@20,precision@50,recall@50,map@50,ndcg@50,mrr@50,precision@100,recall@100,map@100,ndcg@100,mrr@100
strict,Clutches,1,0.0,0.0,0.0,0.0,0.0,0.6,0.010452961672473868,0.2866666666666666,0.4468535299918563,0.3333333333333333,0.8,0.027874564459930314,0.5142063492063491,0.6410457898283654,0.3333333333333333,0.65,0.04529616724738676,0.4386946532999164,0.5915761009517232,0.3333333333333333,0.54,0.09407665505226481,0.3401172568868676,0.5351062997179783,0.3333333333333333,0.43,0.14982578397212543,0.24454623639591624,0.451872041833187,0.3333333333333333
strict,Deodorant,5,0.6,0.0017341040462427744,0.6,0.6,0.6,0.64,0.009248554913294797,0.62,0.6427972529469056,0.7,0.6799999999999999,0.019653179190751442,0.5919920634920636,0.6705892316486792,0.7333333333333333,0.68,0.03930635838150289,0.5670297465262635,0.6761558959652106,0.7333333333333333,0.6399999999999999,0.09248554913294797,0.5098814798788986,0.6459645556234792,0.7333333333333333,0.65,0.18786127167630057,0.49470245825856446,0.6520823316458534,0.7333333333333333
strict,Caps,1,1.0,0.0035587188612099642,1.0,1.0,1.0,1.0,0.017793594306049824,1.0,1.0,1.0,1.0,0.03558718861209965,1.0,1.0,1.0,0.95,0.06761565836298933,0.932691133470932,0.963643712011461,1.0,0.8,0.1423487544483986,0.751990213507714,0.848531942585676,1.0,0.52,0.18505338078291814,0.45153496224390915,0.6148134898491832,1.0
strict,Lip Liner,1,1.0,0.022727272727272728,1.0,1.0,1.0,1.0,0.11363636363636363,1.0,1.0,1.0,0.9,0.20454545454545456,0.89,0.9337457765456111,1.0,0.55,0.25,0.5051973684210527,0.6702241792113562,1.0,0.4,0.45454545454545453,0.3163826153309737,0.5442061349867339,1.0,0.37,0.8409090909090909,0.4780995104868671,0.7797093797203756,1.0
strict,Foundation and Primer,1,1.0,0.014705882352941176,1.0,1.0,1.0,0.8,0.058823529411764705,0.8,0.8687949224876582,1.0,0.4,0.058823529411764705,0.4,0.5637884576902257,1.0,0.25,0.07352941176470588,0.21315789473684213,0.3967156325994382,1.0,0.12,0.08823529411764706,0.09097744360902256,0.23393478673855006,1.0,0.09,0.1323529411764706,0.07147505142527508,0.21923599509800473,1.0
strict,Blazers,1,1.0,0.14285714285714285,1.0,1.0,1.0,0.6,0.42857142857142855,0.6,0.7227265726449519,1.0,0.4,0.5714285714285714,0.5238095238095238,0.6836550817096436,1.0,0.2,0.5714285714285714,0.5238095238095238,0.6836550817096436,1.0,0.08,0.5714285714285714,0.5238095238095238,0.6836550817096436,1.0,0.04,0.5714285714285714,0.5238095238095238,0.6836550817096436,1.0
strict,Highlighter and Blush,1,1.0,0.02702702702702703,1.0,1.0,1.0,0.8,0.10810810810810811,0.8,0.8687949224876582,1.0,0.9,0.24324324324324326,0.8354365079365079,0.9148568823583791,1.0,0.6,0.32432432432432434,0.5151271608508451,0.6929287724702978,1.0,0.28,0.3783783783783784,0.2961016105752948,0.49857593164974306,1.0,0.15,0.40540540540540543,0.3016551092794785,0.5138737864513606,1.0
strict,Scarves,1,0.0,0.0,0.0,0.0,0.0,0.6,0.02564102564102564,0.3833333333333333,0.5296347172140421,0.5,0.5,0.042735042735042736,0.30436507936507934,0.48331483694589455,0.5,0.6,0.10256410256410256,0.3611967199467199,0.5632640355190806,0.5,0.7,0.29914529914529914,0.45502743292307896,0.6563659175717806,0.5,0.66,0.5641025641025641,0.4402462040399927,0.6430211062153521,0.5
strict,Eye Cream,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strict,Stockings,1,1.0,0.03571428571428571,1.0,1.0,1.0,0.2,0.03571428571428571,0.2,0.3391602052736161,1.0,0.2,0.07142857142857142,0.12222222222222223,0.2863459897524693,1.0,0.15,0.10714285714285714,0.07361111111111111,0.22318299031407177,1.0,0.1,0.17857142857142858,0.06383423923746505,0.2263125110117993,1.0,0.1,0.35714285714285715,0.08106664279525698,0.3160757216612173,1.0
strict,Camisoles,1,1.0,0.02631578947368421,1.0,1.0,1.0,0.8,0.10526315789473684,0.8,0.8687949224876582,1.0,0.5,0.13157894736842105,0.4625,0.633219679627003,1.0,0.25,0.13157894736842105,0.23125,0.408659305633533,1.0,0.1,0.13157894736842105,0.12171052631578948,0.2684716999703646,1.0,0.05,0.13157894736842105,0.12171052631578948,0.2684716999703646,1.0
medium,Tops,18,1.0,6.501527859046876e-05,1.0,1.0,1.0,0.9888888888888889,0.0003214644330306511,0.9866666666666666,0.9918850916754052,1.0,0.9666666666666666,0.0006284810263745313,0.9576785714285714,0.9752301783867944,1.0,0.952777777777778,0.001238902253140599,0.9361245682159639,0.9624942753456358,1.0,0.9333333333333333,0.003034046334221876,0.9026027672523083,0.9428034245636471,1.0,0.9088888888888889,0.005909166431889271,0.8671379843586535,0.9203286993423627,1.0
medium,Tshirts,88,0.9886363636363636,6.427646860648614e-05,0.9886363636363636,0.9886363636363636,0.9886363636363636,0.9931818181818183,0.00032285996300039605,0.9900000000000001,0.9927278933474686,0.9943181818181818,0.9886363636363636,0.0006427646860648617,0.9855848665223665,0.9898902492273612,0.9943181818181818,0.9863636363636363,0.0012825741321937929,0.9804222755741498,0.9879446913136192,0.9943181818181818,0.9786363636363636,0.0031813157910290744,0.9670120796532383,0.9813297868674783,0.9943181818181818,0.9738636363636364,0.0063316015627308785,0.9582122692660981,0.9766057851669084,0.9943181818181818
medium,Handbags,18,0.9444444444444444,0.00030945099752439204,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9333333333333333,0.001529051987767584,0.9333333333333333,0.9371552734715366,0.9444444444444444,0.9333333333333333,0.003058103975535168,0.9278791887125222,0.9356384977921677,0.9444444444444444,0.9388888888888888,0.006152613950779088,0.9324464198941753,0.938761374002785,0.9444444444444444,0.9400000000000001,0.015399737876802096,0.934129602394202,0.9395413844395707,0.9444444444444444,0.9377777777777779,0.030726663754186687,0.9324789663442606,0.9380774326785678,0.9444444444444444
medium,Sports Shoes,21,1.0,0.00013657470636438133,1.0,1.0,1.0,1.0,0.0006828735318219066,1.0,1.0,1.0,1.0,0.0013657470636438131,1.0,1.0,1.0,0.9976190476190476,0.002724990569841703,0.9962431849707943,0.9981132825211516,1.0,0.9990476190476191,0.006822231760773143,0.9976387352443313,0.9989701292685315,1.0,0.9995238095238095,0.01365096707899221,0.9984916665843988,0.9993656236591276,1.0
medium,Bracelet,1,1.0,0.0009276437847866419,1.0,1.0,1.0,1.0,0.00463821892393321,1.0,1.0,1.0,0.9,0.008348794063079777,0.866388888888889,0.92663607790064,1.0,0.95,0.017625231910946195,0.8997558742856728,0.9526533201221141,1.0,0.84,0.03896103896103896,0.7440640444118135,0.862883134340437,1.0,0.78,0.07235621521335807,0.660098384959779,0.8076240759426396,1.0
medium,Kurtas,28,1.0,6.501527859046874e-05,1.0,1.0,1.0,0.9928571428571429,0.0003227544187169698,0.9896428571428572,0.9939435677629712,1.0,0.9821428571428571,0.0006385429147278181,0.9767970521541951,0.9861517719386488,1.0,0.9749999999999999,0.0012677979325141403,0.9645712224437071,0.9798558836883967,1.0,0.9692857142857143,0.0031509190374023606,0.9531807210954991,0.9736910314160279,1.0,0.9692857142857143,0.006301838074804721,0.9487496346932673,0.9720073728538553,1.0
medium,Heels,22,0.9545454545454546,0.00013036676516600036,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9454545454545454,0.0006456258846316208,0.9436363636363635,0.9479059840980587,0.9545454545454546,0.95,0.0012974597104616224,0.9372041847041847,0.9504657264777165,0.9621212121212122,0.9386363636363636,0.00256387971493134,0.9252650151959714,0.9424572052450476,0.9621212121212122,0.9345454545454545,0.006381763551935637,0.9182300454899351,0.9378228108642784,0.9621212121212122,0.9281818181818181,0.012676615927093939,0.907793559862715,0.931813935410082,0.9621212121212122
medium,Jeans,7,1.0,0.00037299515106303626,1.0,1.0,1.0,1.0,0.0018649757553151811,1.0,1.0,1.0,1.0,0.0037299515106303622,1.0,1.0,1.0,1.0,0.0074599030212607245,1.0,1.0,1.0,1.0,0.01864975755315181,1.0,1.0,1.0,0.9985714285714286,0.03724623008472318,0.9985134080427368,0.9989662520788902,1.0
medium,Ring,2,1.0,0.0009276437847866419,1.0,1.0,1.0,1.0,0.00463821892393321,1.0,1.0,1.0,1.0,0.00927643784786642,1.0,1.0,1.0,1.0,0.01855287569573284,1.0,1.0,1.0,0.99,0.04591836734693877,0.9893875850340135,0.9930587710301548,1.0,0.97,0.08998144712430425,0.9579336776343478,0.9761692650314671,1.0
medium,Sandals,11,1.0,0.0010416666666666667,1.0,1.0,1.0,0.8909090909090908,0.0046401515151515155,0.8863636363636364,0.920105110213332,1.0,0.8454545454545456,0.008806818181818181,0.8183621933621933,0.8774829101269634,1.0,0.7909090909090909,0.016477272727272726,0.7479438728040262,0.8281238004225728,1.0,0.7163636363636363,0.037310606060606065,0.6527192946914163,0.7553375763242225,1.0,0.6736363636363637,0.07017045454545455,0.5918176335461314,0.7071012625781372,1.0
medium,Casual Shoes,38,0.9736842105263158,0.00013298063514426603,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.994736842105263,0.0006792794606017913,0.987982456140351,0.991074731440168,0.9868421052631579,0.9842105263157894,0.0013441826363231213,0.976904761904762,0.9849490453204014,0.9868421052631579,0.9802631578947368,0.0026775830589858968,0.9702844153847799,0.9819088641275127,0.9868421052631579,0.9736842105263159,0.0066490317572133004,0.9625950494725243,0.9762409122904837,0.9868421052631579,0.9734210526315789,0.013294469443206489,0.9607625494513713,0.9750316361210876,0.9868421052631579
medium,Watches,29,0.9655172413793104,0.0003799753016053956,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.993103448275862,0.001954158693970606,0.9842528735632183,0.9883048205078064,0.9827586206896551,0.996551724137931,0.003921887934427119,0.989900109469075,0.9924106287483421,0.9827586206896551,0.9879310344827585,0.007775923136424702,0.9811583860103931,0.9878932943806396,0.9827586206896551,0.9800000000000001,0.019283746556473833,0.9675466617874048,0.9817942666407994,0.9827586206896551,0.9872413793103448,0.038852474589151705,0.9737364590550174,0.986729869147543,0.9827586206896551
medium,Sunglasses,14,1.0,0.0009328358208955222,1.0,1.0,1.0,0.9857142857142858,0.004597547974413646,0.9792857142857143,0.9878871355259423,1.0,0.9928571428571429,0.009261727078891255,0.985031179138322,0.9921395797750686,1.0,0.9892857142857142,0.01845682302771855,0.9828267615321187,0.990146574097115,1.0,0.9885714285714285,0.0461087420042644,0.9804772680341108,0.9894090703246824,1.0,0.9892857142857144,0.09228411513859278,0.9800475974890659,0.9896686540541184,1.0
medium,Belts,9,1.0,0.0011046176098296681,1.0,1.0,1.0,1.0,0.00552308804914834,1.0,1.0,1.0,1.0,0.01104617609829668,1.0,1.0,1.0,1.0,0.02209235219659336,1.0,1.0,1.0,1.0,0.0552308804914834,1.0,1.0,1.0,0.9988888888888889,0.11032458677171851,0.9981460396264745,0.9990691064467101,1.0
medium,Briefs,11,1.0,0.0005540166204986151,1.0,1.0,1.0,1.0,0.0027700831024930752,1.0,1.0,1.0,1.0,0.0055401662049861505,1.0,1.0,1.0,0.9954545454545454,0.011029967262654245,0.9932066864593954,0.9965104874395107,1.0,0.9963636363636365,0.02760010073029464,0.9934697146190694,0.9967796273244486,1.0,0.9881818181818183,0.054746915134726765,0.9822227930324849,0.9902601426116696,1.0
medium,Sweatshirts,6,1.0,6.501527859046876e-05,1.0,1.0,1.0,1.0,0.0003250763929523438,1.0,1.0,1.0,1.0,0.0006501527859046876,1.0,1.0,1.0,1.0,0.001300305571809375,1.0,1.0,1.0,0.9933333333333333,0.0032290921699932823,0.9924645759991767,0.9952743032251833,1.0,0.9883333333333333,0.00642567670069133,0.9841870782421314,0.9908344935297443,1.0
medium,Tunics,1,1.0,6.501527859046876e-05,1.0,1.0,1.0,1.0,0.0003250763929523438,1.0,1.0,1.0,1.0,0.0006501527859046876,1.0,1.0,1.0,1.0,0.001300305571809375,1.0,1.0,1.0,1.0,0.003250763929523438,1.0,1.0,1.0,1.0,0.006501527859046876,1.0,1.0,1.0
medium,Flip Flops,6,0.8333333333333334,0.0009137426900584795,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8666666666666667,0.004751461988304093,0.8005555555555555,0.8650790853234042,0.9166666666666666,0.8666666666666667,0.009502923976608187,0.7933267195767196,0.8671298801552086,0.9166666666666666,0.8750000000000001,0.01918859649122807,0.7847317385988052,0.8725926291743938,0.9166666666666666,0.8466666666666667,0.046418128654970754,0.7570939283419759,0.8525655947134795,0.9166666666666666,0.795,0.08717105263157894,0.6949324326906864,0.8102092833562632,0.9166666666666666
medium,Lipstick,4,1.0,0.0023584905660377358,1.0,1.0,1.0,1.0,0.01179245283018868,1.0,1.0,1.0,1.0,0.02358490566037736,1.0,1.0,1.0,1.0,0.04716981132075472,1.0,1.0,1.0,0.995,0.11733490566037735,0.9943676027749984,0.9964705443840611,1.0,0.9850000000000001,0.232311320754717,0.9814816380200894,0.9885713516165474,1.0
medium,Wallets,10,1.0,0.0010822510822510823,1.0,1.0,1.0,0.9800000000000001,0.0053030303030303025,0.9800000000000001,0.9868794922487659,1.0,0.96,0.010389610389610388,0.9516111111111112,0.9711617948605678,1.0,0.9400000000000001,0.020346320346320345,0.9178252981109019,0.9532050285113659,1.0,0.9119999999999999,0.04935064935064935,0.8664589866758758,0.9262345999290152,1.0,0.881,0.09534632034632035,0.8206756447678469,0.897643609708151,1.0
medium,Shirts,29,1.0,6.501527859046874e-05,1.0,1.0,1.0,1.0,0.00032507639295234367,1.0,1.0,1.0,1.0,0.0006501527859046873,1.0,1.0,1.0,1.0,0.0013003055718093747,1.0,1.0,1.0,0.9993103448275862,0.0032485220233651455,0.9992681093126905,0.9995212945538038,1.0,0.9924137931034483,0.0064522059235644505,0.9909753154689386,0.9941941033931416,1.0
medium,Nightdress,5,0.8,0.0017278617710583155,0.8,0.8,0.8,0.6799999999999999,0.007343412526997842,0.6373333333333334,0.7200339951192694,0.8666666666666666,0.74,0.01598272138228942,0.6413174603174603,0.7502764906031816,0.8666666666666666,0.7,0.03023758099352052,0.6013560755120352,0.7201563353660336,0.8666666666666666,0.6519999999999999,0.07041036717062635,0.5367325817974101,0.67537029433072,0.8666666666666666,0.512,0.11058315334773217,0.3980433239070168,0.5597190472798672,0.8666666666666666
medium,Formal Shoes,6,1.0,0.00013657470636438128,1.0,1.0,1.0,1.0,0.0006828735318219066,1.0,1.0,1.0,1.0,0.0013657470636438131,1.0,1.0,1.0,1.0,0.0027314941272876263,1.0,1.0,1.0,1.0,0.0068287353182190655,1.0,1.0,1.0,1.0,0.013657470636438131,1.0,1.0,1.0
medium,Innerwear Vests,2,0.5,0.0002770083102493075,0.5,0.5,0.5,0.5,0.0013850415512465374,0.5,0.5,0.5,0.45,0.002493074792243767,0.4331944444444445,0.46331803895032,0.5,0.35,0.003878116343490305,0.3182749962026278,0.3887929617538453,0.5,0.25,0.006925207756232687,0.18576272851998807,0.2964461301241752,0.5172413793103449,0.14500000000000002,0.008033240997229917,0.09664446504093968,0.1980622536467876,0.5172413793103449
medium,Duffel Bag,2,1.0,0.000327653997378768,1.0,1.0,1.0,1.0,0.00163826998689384,1.0,1.0,1.0,1.0,0.00327653997378768,1.0,1.0,1.0,0.975,0.0063892529488859765,0.97375,0.9835675147162115,1.0,0.97,0.015891218872870247,0.9562802207326211,0.9765058148995891,1.0,0.97,0.031782437745740494,0.9469417296174027,0.9736805614759099,1.0
medium,Earrings,5,1.0,0.0009276437847866419,1.0,1.0,1.0,1.0,0.00463821892393321,1.0,1.0,1.0,1.0,0.00927643784786642,1.0,1.0,1.0,0.99,0.018367346938775512,0.9889736842105263,0.9933125017230573,1.0,0.992,0.046011131725417445,0.9872009617618953,0.993455263272056,1.0,0.984,0.09128014842300555,0.9751851540570271,0.9866995253267788,1.0
medium,Churidar,1,1.0,0.0003729951510630362,1.0,1.0,1.0,1.0,0.001864975755315181,1.0,1.0,1.0,1.0,0.003729951510630362,1.0,1.0,1.0,1.0,0.007459903021260724,1.0,1.0,1.0,1.0,0.01864975755315181,1.0,1.0,1.0,0.96,0.03580753450205147,0.9548245285184153,0.9703595327335628,1.0
medium,Sunscreen,1,1.0,0.020833333333333332,1.0,1.0,1.0,1.0,0.10416666666666667,1.0,1.0,1.0,0.6,0.125,0.6,0.727329844310522,1.0,0.35,0.14583333333333334,0.325,0.505751221067003,1.0,0.36,0.375,0.22202900878610818,0.45612511990416554,1.0,0.22,0.4583333333333333,0.24416142270740768,0.5068055733014052,1.0
medium,Sarees,5,1.0,0.002347417840375587,1.0,1.0,1.0,1.0,0.011737089201877934,1.0,1.0,1.0,1.0,0.023474178403755867,1.0,1.0,1.0,1.0,0.046948356807511735,1.0,1.0,1.0,0.984,0.11549295774647887,0.9779196817365042,0.9877306379489946,1.0,0.978,0.2295774647887324,0.9665841376132696,0.9818517710494777,1.0
medium,Kurta Sets,2,0.5,0.004761904761904762,0.5,0.5,0.5,0.6000000000000001,0.028571428571428574,0.42833333333333334,0.565602538756171,0.6666666666666666,0.65,0.06190476190476191,0.4602182539682539,0.6164863042785369,0.6666666666666666,0.55,0.10476190476190476,0.36901370376699316,0.5565804219537898,0.6666666666666666,0.39,0.18571428571428572,0.24343788318549042,0.43539919453551584,0.6666666666666666,0.25,0.2380952380952381,0.13911592821437951,0.3103466177351285,0.6666666666666666
medium,Perfume and Body Mist,6,1.0,0.001,1.0,1.0,1.0,1.0,0.005,1.0,1.0,1.0,1.0,0.01,1.0,1.0,1.0,0.9833333333333334,0.01966666666666667,0.9824999999999999,0.9889495896746183,1.0,0.9666666666666667,0.04833333333333333,0.9476690017883502,0.9729770256388944,1.0,0.9766666666666666,0.09766666666666667,0.9543696811391907,0.9783226177561023,1.0
medium,Ties,3,1.0,0.0038910505836575876,1.0,1.0,1.0,1.0,0.019455252918287938,1.0,1.0,1.0,1.0,0.038910505836575876,1.0,1.0,1.0,0.9833333333333334,0.07652399481193256,0.9786748222680884,0.9881633300305285,1.0,0.9666666666666667,0.1880674448767834,0.9458503122034504,0.9725166374481752,1.0,0.9733333333333333,0.3787289234760052,0.9494902522261027,0.975543320939519,1.0
medium,Dresses,5,0.6,0.001257861635220126,0.6,0.6,0.6,0.56,0.005870020964360588,0.466,0.5749652118921823,0.8,0.6,0.012578616352201259,0.42681746031746026,0.5938983437139892,0.8,0.5700000000000001,0.02389937106918239,0.3741840495246068,0.5730384560433783,0.8,0.52,0.05450733752620544,0.3195002405458173,0.5350723247824887,0.8,0.45999999999999996,0.09643605870020963,0.2615639104695845,0.4839281433386331,0.8
medium,Socks,9,0.8888888888888888,0.001277139208173691,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9777777777777779,0.007024265644955301,0.9492592592592592,0.9623155327473759,0.9444444444444444,0.9888888888888889,0.01420817369093231,0.9674559082892417,0.9755453593002135,0.9444444444444444,0.9944444444444444,0.028575989782886335,0.9800125574603129,0.984217773374038,0.9444444444444444,0.9933333333333333,0.07136015325670497,0.9829384486368201,0.9877997286899625,0.9444444444444444,0.9955555555555556,0.1430395913154534,0.9878975260871586,0.991661302899367,0.9444444444444444
medium,Jeggings,1,1.0,0.0003729951510630362,1.0,1.0,1.0,1.0,0.001864975755315181,1.0,1.0,1.0,0.9,0.0033569563595673255,0.866388888888889,0.92663607790064,1.0,0.95,0.007086907870197687,0.8997558742856728,0.9526533201221141,1.0,0.98,0.018276762402088774,0.9418730360905537,0.9741556643296638,1.0,0.99,0.03692651995524058,0.9640547962521748,0.9840804922463934,1.0
medium,Lounge Shorts,1,0.0,0.0,0.0,0.0,0.0,0.2,0.0021598272138228943,0.1,0.21398626473452756,0.5,0.2,0.004319654427645789,0.07857142857142857,0.2122263659729146,0.5,0.2,0.008639308855291577,0.06258888170652877,0.20833368970365634,0.5,0.22,0.023758099352051837,0.05956589361539146,0.2223980911360183,0.5,0.13,0.028077753779697623,0.03305767208242101,0.15221425440926462,0.5
medium,Pendant,4,1.0,0.0009276437847866419,1.0,1.0,1.0,1.0,0.00463821892393321,1.0,1.0,1.0,1.0,0.00927643784786642,1.0,1.0,1.0,1.0,0.01855287569573284,1.0,1.0,1.0,0.99,0.04591836734693877,0.9860580395594392,0.9922979454406577,1.0,0.9925,0.09206864564007422,0.9862717404729926,0.9933268014640808,1.0
medium,Track Pants,3,1.0,0.00037299515106303615,1.0,1.0,1.0,1.0,0.001864975755315181,1.0,1.0,1.0,0.9666666666666667,0.0036056197936093497,0.9633333333333334,0.977915258848537,1.0,0.9666666666666667,0.007211239587218699,0.9512786322151646,0.9741638382620333,1.0,0.9266666666666667,0.017282108665920677,0.8975599133231346,0.9413106206548477,1.0,0.91,0.03394255874673629,0.8619284432195755,0.923291128974844,1.0
medium,Backpacks,4,1.0,0.000327653997378768,1.0,1.0,1.0,1.0,0.00163826998689384,1.0,1.0,1.0,1.0,0.00327653997378768,1.0,1.0,1.0,1.0,0.00655307994757536,1.0,1.0,1.0,0.995,0.016300786369593707,0.9945874095382834,0.9965104074720313,1.0,0.9950000000000001,0.032601572739187415,0.9928387295613608,0.9960202605825521,1.0
medium,Nail Polish,3,1.0,0.003610108303249098,1.0,1.0,1.0,1.0,0.018050541516245487,1.0,1.0,1.0,1.0,0.036101083032490974,1.0,1.0,1.0,1.0,0.07220216606498195,1.0,1.0,1.0,1.0,0.18050541516245489,1.0,1.0,1.0,0.93,0.3357400722021661,0.9191702035369559,0.9472529881206961,1.0
medium,Salwar,1,1.0,0.0003729951510630362,1.0,1.0,1.0,1.0,0.001864975755315181,1.0,1.0,1.0,1.0,0.003729951510630362,1.0,1.0,1.0,1.0,0.007459903021260724,1.0,1.0,1.0,0.96,0.017903767251025736,0.9558002864072773,0.9718399670728376,1.0,0.93,0.034688549048862365,0.9052946540912046,0.9448877522639055,1.0
medium,Mascara,1,1.0,0.030303030303030304,1.0,1.0,1.0,0.4,0.06060606060606061,0.4,0.5531464700081437,1.0,0.4,0.12121212121212122,0.28194444444444444,0.4946396555628011,1.0,0.2,0.12121212121212122,0.14097222222222222,0.31922428295370403,1.0,0.12,0.18181818181818182,0.09711855832545488,0.2723413617115722,1.0,0.11,0.3333333333333333,0.11552673079970899,0.354922455702222,1.0
medium,Stoles,2,1.0,0.011235955056179775,1.0,1.0,1.0,1.0,0.056179775280898875,1.0,1.0,1.0,1.0,0.11235955056179775,1.0,1.0,1.0,0.8999999999999999,0.20224719101123595,0.8923026315789473,0.9327055362560578,1.0,0.55,0.3089887640449438,0.4852705541491801,0.6514701244776986,1.0,0.33,0.3707865168539326,0.3066179900546065,0.4827018890897537,1.0
medium,Flats,5,0.8,0.00010925976509150505,0.8,0.8,0.8,0.76,0.000518983884184649,0.752,0.7707863300314587,0.8,0.76,0.001037967768369298,0.7413650793650793,0.7671560827387344,0.8,0.79,0.0021578803605572247,0.7484895690824483,0.7864169257192574,0.8153846153846154,0.768,0.005244468724392242,0.7292200560498063,0.7718525894139016,0.8153846153846154,0.766,0.01046162250751161,0.7203919185876856,0.7686890787862413,0.8153846153846154
medium,Night suits,2,1.0,0.0021598272138228943,1.0,1.0,1.0,0.9,0.009719222462203024,0.855,0.915209948681596,1.0,0.8,0.017278617710583154,0.7062103174603174,0.8334516777196102,1.0,0.7749999999999999,0.03347732181425486,0.6485893479585431,0.8017899223309899,1.0,0.55,0.05939524838012959,0.4313455680119423,0.6220285209010255,1.0,0.405,0.0874730021598272,0.2846267435567702,0.48380877645973286,1.0
medium,Trousers,2,1.0,0.0003729951510630362,1.0,1.0,1.0,1.0,0.001864975755315181,1.0,1.0,1.0,1.0,0.003729951510630362,1.0,1.0,1.0,1.0,0.007459903021260724,1.0,1.0,1.0,1.0,0.01864975755315181,1.0,1.0,1.0,1.0,0.03729951510630362,1.0,1.0,1.0
medium,Jackets,8,1.0,6.501527859046876e-05,1.0,1.0,1.0,1.0,0.0003250763929523438,1.0,1.0,1.0,0.9624999999999999,0.0006257720564332617,0.9612499999999999,0.9754838456115338,1.0,0.90625,0.0011784019244522462,0.8902583173459238,0.9319083571208915,1.0,0.9025,0.002933814446394903,0.8563217430900287,0.9190305412933547,1.0,0.88375,0.005745725245432676,0.8200802612776681,0.8981182335862065,1.0
medium,Free Gifts,2,0.5,0.0048543689320388345,0.5,0.5,0.5,0.4,0.019417475728155338,0.38,0.42696582507864683,0.5,0.25,0.024271844660194174,0.2257142857142857,0.313753566530828,0.5,0.2,0.038834951456310676,0.1432936507936508,0.2535523425626366,0.5,0.09,0.043689320388349516,0.059685881370091905,0.14573698833072016,0.5,0.07,0.06796116504854369,0.033804626076048234,0.10888839887854944,0.5
medium,Trunk,2,1.0,0.000554016620498615,1.0,1.0,1.0,1.0,0.002770083102493075,1.0,1.0,1.0,1.0,0.00554016620498615,1.0,1.0,1.0,1.0,0.0110803324099723,1.0,1.0,1.0,1.0,0.027700831024930747,1.0,1.0,1.0,1.0,0.055401662049861494,1.0,1.0,1.0
medium,Sweaters,3,1.0,6.501527859046876e-05,1.0,1.0,1.0,1.0,0.0003250763929523438,1.0,1.0,1.0,1.0,0.0006501527859046876,1.0,1.0,1.0,1.0,0.001300305571809375,1.0,1.0,1.0,0.9866666666666667,0.0032074204104631256,0.9778028583718082,0.988999405122002,1.0,0.9833333333333334,0.006393169061396095,0.9728235350112513,0.9857516009058984,1.0
medium,Bangle,1,1.0,0.0009276437847866419,1.0,1.0,1.0,1.0,0.00463821892393321,1.0,1.0,1.0,1.0,0.00927643784786642,1.0,1.0,1.0,1.0,0.01855287569573284,1.0,1.0,1.0,1.0,0.04638218923933209,1.0,1.0,1.0,0.99,0.09183673469387756,0.9865954374704069,0.9922594645397382,1.0
medium,Leggings,2,1.0,0.0003729951510630362,1.0,1.0,1.0,1.0,0.001864975755315181,1.0,1.0,1.0,1.0,0.003729951510630362,1.0,1.0,1.0,1.0,0.007459903021260724,1.0,1.0,1.0,1.0,0.01864975755315181,1.0,1.0,1.0,0.99,0.036926519955240586,0.9879347737423247,0.9924812453980225,1.0
medium,Shorts,5,1.0,0.0003729951510630362,1.0,1.0,1.0,1.0,0.001864975755315181,1.0,1.0,1.0,1.0,0.003729951510630362,1.0,1.0,1.0,0.9800000000000001,0.00731070496083551,0.977204893360853,0.986430339788653,1.0,0.9359999999999999,0.017456173069750093,0.9153558179648957,0.9507719090639324,1.0,0.9039999999999999,0.03371876165609847,0.8663433857332109,0.9210625175161962,1.0
medium,Waistcoat,1,1.0,6.501527859046876e-05,1.0,1.0,1.0,1.0,0.0003250763929523438,1.0,1.0,1.0,1.0,0.0006501527859046876,1.0,1.0,1.0,1.0,0.001300305571809375,1.0,1.0,1.0,1.0,0.003250763929523438,1.0,1.0,1.0,1.0,0.006501527859046876,1.0,1.0,1.0
medium,Jewellery Set,1,1.0,0.0009276437847866419,1.0,1.0,1.0,1.0,0.00463821892393321,1.0,1.0,1.0,1.0,0.00927643784786642,1.0,1.0,1.0,1.0,0.01855287569573284,1.0,1.0,1.0,1.0,0.04638218923933209,1.0,1.0,1.0,0.99,0.09183673469387756,0.9877810176130588,0.9924669316720286,1.0
medium,Capris,1,1.0,0.0003729951510630362,1.0,1.0,1.0,1.0,0.001864975755315181,1.0,1.0,1.0,1.0,0.003729951510630362,1.0,1.0,1.0,1.0,0.007459903021260724,1.0,1.0,1.0,1.0,0.01864975755315181,1.0,1.0,1.0,0.99,0.03692651995524058,0.9887284601904159,0.9926250016666154,1.0
